,index,title,description,image,url,k_means
79,79,50 jaar Van Duin - 50 jaar TROS ,In 50 jaar Van Duin - 50 jaar TROS bezoekt Jan Wijdbeens een speciale gast waarmee André van Duin dierbare en/of leuke herinneringen deelt. U ziet de leukste scènes uit zijn artiestenoeuvre en een breed scala van optredens en artiesten die met hem hebben samen gewerkt.,https://images.npo.nl/header/2560x1440/486227.jpg,https://www.npostart.nl/50-jaar-van-duin-50-jaar-tros/POMS_S_TROS_465328,9
80,80,De machinekamer van Tom Dumoulin ,"Wat een opmars moest worden naar een overwinningszege in de Giro, kwam voor wielerheld Tom Dumoulin voortijdig ten einde. In de afgelopen maanden volgde PowNed het 28-jarige sporttalent en zijn ploeg Sunweb van dichtbij om te zien wat er allemaal komt kijken bij het klaarstomen van een kampioen. Niemand die had verwacht dat een knieblessure alles zou veranderen in een rollercoaster en persoonlijk drama.",https://images.npo.nl/header/2560x1440/1239985.jpg,https://www.npostart.nl/de-machinekamer-van-tom-dumoulin/POMS_S_POWN_15614624,4
81,81,Stefano Keizers ,Cabaretregistraties van Stefano Keizers.,https://images.npo.nl/header/2560x1440/1598788.jpg,https://www.npostart.nl/stefano-keizers/POMS_S_BV_16592311,2
82,82,Mijn week van het geld ,"Realityprogramma voor De Week van het Geld, waarin kinderen een week lang de zeggenschap over de portemonnee van pap en mam krijgen. Zo leren ze 'spelenderwijs' de waarde van geld. Presentatie: Dolores Leeuwin.",https://images.npo.nl/header/2560x1440/22351.jpg,https://www.npostart.nl/mijn-week-van-het-geld/POMS_S_NTR_125244,3
83,83,Jan rijdt rond ,"In dit programma doorkruist een team van Jannen (M/V) ons land op zoek naar spraakmakende verhalen. Met hun rode Cadillac ontdekken ze de vrolijke kanten van het nieuws, ontmoeten ze bijzondere karakters en zijn ze in te schakelen voor speciale gelegenheden. Jan volgt, onderzoekt, brengt, feest en rijdt daarvoor door heel Nederland. Soms loopt Jan ineens achter je aan, je komt hem tegen op festivals, bij je tante op de koffie of in je kledingkast.",https://images.npo.nl/header/2560x1440/243ed91a-f437-4ffb-94d8-218fa51f536a_cdn_header-1589999022.jpg,https://www.npostart.nl/jan-rijdt-rond/KN_1677130,12
84,84,Studio PowNed ,Een wekelijks actualiteitenprogramma waarin studiogesprekken worden afgewisseld met actuele reportages.,https://images.npo.nl/header/2560x1440/746640.jpg,https://www.npostart.nl/studio-powned/POMS_S_POWN_775803,11
85,85,Commissaris Maltese ,"Het is eind jaren 70. Inspecteur Dario Maltese is al twintig jaar weg uit zijn geboortestad Trapani op Sicilië, maar komt terug voor de bruiloft van zijn oude vriend Gianni Peralta. Na een tragische gebeurtenis besluit Maltese om zich te laten overplaatsen naar Trapani. Om orde op zaken te stellen moet hij het opnemen tegen de alom aanwezige maffia en blijkt het verleden een grotere rol te spelen dan verwacht.",https://images.npo.nl/header/2560x1440/Ep6_0802-D3C_0383_cdn_header-1620551551.jpg,https://www.npostart.nl/commissaris-maltese/POW_04490903,4
86,86,Family Drop ,Familieprogramma waarin twee kandidaten tegen elkaar strijden met als inzet hun familie. Wie van de kandidaten kan zijn of haar familie het beste inschatten en beoordelen waar ze toe in staat zijn? En wie redt het met de meeste familieleden tot het finalespel?,https://images.npo.nl/header/2560x1440/Family_Drop_cdn_header-1617807318.jpg,https://www.npostart.nl/family-drop/KN_1717587,10
87,87,Sammy Paramaribo ,"De 7-jarige Samantha Trustfull uit Almere is dit jaar eindelijk, na haar broers en zussen, aan de beurt om op vakantie te gaan naar het avontuurlijke Suriname en haar geliefde Tante Sjaan. In Paramaribo ontdekt ze de diverse culturen die Suriname rijk is en maakt ze vrienden met de kinderen in de Vergeet-me-niet-straat.",https://images.npo.nl/header/2560x1440/sammy_paramaribo_cdn_header-1586164657.jpeg,https://www.npostart.nl/sammy-paramaribo/KN_1674701,10
88,88,"NOS Anne Frank, 80 jaar ","Thema-uitzending vanuit het Anne Frankhuis. Op 12 juni is het 80 jaar geleden dat Anne Frank geboren werd. Anne Frank is misschien wel het beroemdste meisje ter wereld, maar weten we eigenlijk wie ze was? We staan stil bij dit uitzonderlijke fenomeen. Op zoek naar antwoorden op allerlei vragen. Wat was ze eigenlijk voor meisje? Wie was haar zus, Margot? Wat heeft ze meegemaakt in de laatste maanden van haar leven? Waarom is haar dagboek wereldberoemd en waarom is ze zo'n uniek symbool van de holocaust geworden? Hoe is haar leven in de loop der jaren in beeld gebracht, in documentaires, films en dramaproducties? En is al die aandacht terecht? Eindredacteur Ad van Liempt: 'Er komen meer dan een miljoen mensen per jaar naar het Anne Frank Huis. Het lijkt wel of Anne Frank in het buitenland bekender is dan in Nederland. Dankzij de samenwerking met de Anne Frank Stichting, hopen we veel vragen te kunnen beantwoorden in deze uitzending.' Gasten uit binnen- en buitenland worden ontvangen. Gesprekken met o.a. acteur Jeroen Krabbé, Hans Westra en Teresien da Silva van de Anne Frank Stichting, en David Barnouw, onderzoeker en voorlichter bij het Nederlands Instituut voor Oorlogsdocumentatie. Ook Buddy Elias, een volle neef van Anne Frank, is te gast. Presentatie: Rob Trip",https://images.poms.omroep.nl/image/s2560/c2560x1440/133731.jpg,https://www.npostart.nl/nos-anne-frank-80-jaar/POMS_S_NOS_104952,4
89,89,Van God Los (De Film) ,Thriller In koelen bloede schieten de rustige scholier Stan en de kleine crimineel Maikel een man dood. De lokale maffia is onder de indruk en vraagt hen nog enkele klusjes op te knappen.,https://images.npo.nl/header/2560x1440/Van_god_los_cdn_header-1589994215.jpg,https://www.npostart.nl/van-god-los-de-film/POMS_S_BNN_388012,2
90,90,De Nationale IQ test ,Ben jij slimmer dan je partner? Bewijs het tijdens De Nationale IQ Test 2015!,https://images.npo.nl/header/2560x1440/NPO_Header_iqtest_cdn_header-1589971551.jpg,https://www.npostart.nl/de-nationale-iq-test/POMS_S_BNN_097257,2
91,91,Het verleden van Nederland ,Charles Groenhuijsen gaat op zoek naar verhalen uit 'ons' verleden in deze achtdelige serie documentaires waarin de kijker wordt meegenomen door ruim 250.000 jaar geschiedenis.,https://images.npo.nl/header/2560x1440/863274.jpg,https://www.npostart.nl/het-verleden-van-nederland/POMS_S_VPRO_084120,12
92,92,Beck ,"Martin Beck is inspecteur bij de Zweedse moordbrigade. Hij is een intelligent speurder, die ongeëvenaard is in het maken van analyses en het afnemen van verhoren.",https://images.npo.nl/header/2560x1440/Beck-_Groepsfoto_cdn_header-1614351684.jpg,https://www.npostart.nl/beck/POW_00828626,0
93,93,Moomin Vallei ,"Animatieserie over de Moomins, een bijzondere en idealistische familie, met veel liefde voor de natuur. De nieuwsgierige MoominTrol gaat voorop in het ontdekken van de magie van de Moominvallei.",https://images.npo.nl/header/2560x1440/1312972.jpg,https://www.npostart.nl/moomin-vallei/POW_04365109,8
94,94,De Konskie connectie ,"Documentaire. De uit Israël afkomstige filmmaker Offer Golan raakt tijdens de inburgeringscursus in Nederland in een identiteitscrisis. Is hij Israëlisch, Joods, Pools, Nederlands? Samen met zijn vader gaat hij op zoek naar zijn wortels.",https://images.npo.nl/header/2560x1440/90741.jpg,https://www.npostart.nl/de-konskie-connectie/POMS_S_JOODSEOMROEP_127791,12
95,95,Lipstick moslims ,"Islam betekent vrede, puurheid, maar ook overgave. Maar wat als je zowel van je schepper houdt en tegelijkertijd liefde voelt voor alles wat de wereld om je heen te bieden heeft? En waar liggen de grenzen binnen de islam? Over moslims en hun weg tussen geloof (deen) en de wereld (dunya). Samira praat met haar rolmodellen over de wereld en vraagt advies aan imams.",https://images.npo.nl/header/2560x1440/184475.jpg,https://www.npostart.nl/lipstick-moslims/POMS_S_NTR_124294,6
96,96,NOS Koningshuis ,Programma's en uitzendingen rondom het koningshuis.,https://images.npo.nl/header/2560x1440/ANP-55496868_cdn_header-1590131912.jpg,https://www.npostart.nl/nos-koningshuis/NOSKoningshuis,5
97,97,Vreemde Eend ,Met de komst van een vreemde eend wordt de straat op zijn kop gezet en de buurt getest.,https://images.npo.nl/header/2560x1440/Vreemde_Eend_cdn_header-1626436559.jpg,https://www.npostart.nl/vreemde-eend/VPWON_1331432,0
98,98,Frans Bauer & Marianne Weber in Venetië ,"Muziekspecial waarin de hoofdrolspelers zijn afgereisd naar de mooiste plekjes van Noord-Italië. De kijker wordt door de koning en koningin van het levenslied meegenomen naar het schilderachtige Venetië en het welbekende Gardameer. Temidden van meer dan duizend uitzinnige fans brengen Frans en Marianne de liedjes van hun nieuwe album ten gehore tijdens een miniconcert, op een idyllisch plein in de plaats Sirmione, gelegen aan het prachtige meer. Rondom het San Marco plein en de Rialto brug in Venetië is de clip opgenomen voor de nieuwe single Amore lacht. Het hoogtepunt van de reis is de gondeltocht door de grachten van deze prachtige stad.",https://images.npo.nl/header/2560x1440/133296.jpg,https://www.npostart.nl/frans-bauer-marianne-weber-in-venetie/POMS_S_TROS_099986,9
99,99,Shetland ,"Inspecteur Jimmy Perez is na een lange tijd teruggekeerd naar zijn geboortegrond, de ruige en afgelegen Shetlandeilanden.",https://images.npo.nl/header/2560x1440/Shetland_s6_cdn_header-1643814556.jpg,https://www.npostart.nl/shetland/POW_00823200,2
100,100,What the Frans?! ,Mensen leren iets dat op het eerste gezicht onmogelijk lijkt en niemand van ze verwacht.,https://images.npo.nl/header/2560x1440/whatthefrans-fotocreditswilliamruttenavrotros_cdn_header-1589985735.jpg,https://www.npostart.nl/what-the-frans/POMS_S_AT_1731159,2
101,101,MolTalk ,Live vanuit De Hallen in Amsterdam discussiëren en speculeren presentatoren Rop Verheijen en Marlijn Weerdenburg over de nieuwste aflevering van Wie is de Mol?,https://images.npo.nl/header/2560x1440/ropmarlijn3_cdn_header-1644064135.jpg,https://www.npostart.nl/moltalk/AT_2048191,11
102,102,Dames 4 ,Wyne heeft er moeite mee dat haar vriendinnen bezig zijn met hypotheken en kinderen krijgen. Ze besluit een voetbalteam op te zetten. Maar brengt het team de meiden wel echt dichter bij elkaar?,https://images.npo.nl/header/2560x1440/928399.jpg,https://www.npostart.nl/dames-4/POMS_S_VARA_10007645,10
103,103,50 jaar Anne Frankhuis ,50 jaar Anne Frankhuis,https://images.npo.nl/header/2560x1440/833404.jpg,https://www.npostart.nl/50-jaar-anne-frankhuis/POMS_S_NOS_122800,13
104,104,De Rijdende Rechter Wordt Vervolgd ,Jetske van den Elsen gaat terug naar spraakmakende uitzendingen van de afgelopen periode. Het zijn allemaal zaken waarbij de uitspraak soms zeer grote gevolgen teweeg hebben gebracht.,https://images.npo.nl/header/2560x1440/Rijdende_rechter_cdn_header-1629965900.jpg,https://www.npostart.nl/de-rijdende-rechter-wordt-vervolgd/KN_1680708,2
105,105,MAX: De Koersk ,De berging van onderzeeër De Koersk uit de Barentszzee,https://images.npo.nl/header/2560x1440/601701.jpg,https://www.npostart.nl/max-de-koersk/POMS_S_MAX_110770,0
106,106,De Stoutste Jongen van de Klas ,Caroline Tensen gaat op zoek naar die jongen die vroeger een ontuitwisbare indruk op zijn klasgenoten maakte.,https://images.npo.nl/header/2560x1440/de_stoutste_jongen-bckgrnd_cdn_header-1590013412.jpg,https://www.npostart.nl/de-stoutste-jongen-van-de-klas/AT_2050788,12
107,107,De slag om Libanon ,"Tweeluik waarin Danny Ghosen de gespannen situatie in zijn moederland onder de loep neemt, aan de hand van gesprekken met inwoners van het land dat hij zelf als 15-jarige ontvluchtte. Hoe was zijn leven verlopen als hij in Libanon was gebleven? Waarom lijkt Libanon als land te falen?",https://images.npo.nl/header/2560x1440/dannyghosen_persfoto_cdn_header-1645104070.jpg,https://www.npostart.nl/de-slag-om-libanon/VPWON_1302719,0
108,108,Masha ,Animatieserie over het meisje Masha.,https://images.npo.nl/header/2560x1440/811608.jpg,https://www.npostart.nl/masha/POW_01047543,8
109,109,TIK M AAN!,Spectaculaire zoektocht naar de ultieme kettingreactiebouwer van Nederland.,https://images.npo.nl/header/2560x1440/Tik_m_aan_cdn_header-1640115916.jpg,https://www.npostart.nl/tik-m-aan/BV_101404800,12
110,110,Vilda ,"Serie waarin de vijfjarige Vilda centraal staat. Ze woont samen met haar vader in een appartement en komt erachter dat ze vaak dapperder is dan ze zelf denkt. Zo blijkt een bezoek aan de tandarts, waar ze erg tegenop ziet, eigenlijk best leuk te zijn.",https://images.npo.nl/header/2560x1440/1411150.jpg,https://www.npostart.nl/vilda/POW_04582768,10
111,111,NOS NOC*NSF Sportagala ,"Het NOS NOC*NSF Sportgala met onder meer de verkiezing van de Sportman, -vrouw en -ploeg van het Jaar.",https://images.npo.nl/header/2560x1440/ANP-30344735_cdn_header-1589931351.jpg,https://www.npostart.nl/nos-nocnsf-sportagala/POMS_S_NOS_6587620,5
112,112,Nieuwe Lola's: Maybe Sweden ,"7-delige Nederlandse (NL) serie korte films. Met: Walter Bart, Matijs Jansen, Marleen Scholten e.a. Vijf oude vrienden gaan samen op vakantie naar een lekker oud huis, ergens in de Pyreneeën. Dan doolt er ineens een vluchteling uit Ghana in de tuin. Script: Margien Rogaar. Regie: Margien Rogaar.",,https://www.npostart.nl/nieuwe-lolas-maybe-sweden/POMS_S_VPRO_083985,7
113,113,Follow the money ,"Deense drama serie over de wereld van economische misdaad bij banken, op aandelenbeurzen en in board rooms.",https://images.npo.nl/header/2560x1440/follow_the_money2_cdn_header-1590066627.jpg,https://www.npostart.nl/follow-the-money/POW_03040227,6
114,114,Alpe d'HuZes ,"Presentatie: Jetske van den Elsen, Herman van der Zandt.",https://images.npo.nl/header/2560x1440/189415.jpg,https://www.npostart.nl/alpe-dhuzes/POMS_S_NCRV_365220,2
115,115,NOS Opening Stedelijk Museum ,NOS Opening Stedelijk Museum,https://images.npo.nl/header/2560x1440/101471.jpg,https://www.npostart.nl/nos-opening-stedelijk-museum/POMS_S_NOS_123248,5
116,116,Het WAD ,"Unieke natuurserie gemaakt door filmmaker Ruben Smit over de Waddenzee, één van de ruigste plekken op aarde. UNESCO werelderfgoed, en met recht een unieke plek in de wereld.",https://images.npo.nl/header/2560x1440/deslufter-texel_cdn_header-1588254148.jpg,https://www.npostart.nl/het-wad/BV_101396193,6
117,117,Jojanneke uit de prostitutie ,"Jojanneke van den Berge keert terug in de wereld van prostituees, pooiers en porno. Ze volgt op indringende en eerlijke wijze een aantal vrouwen tijdens hun strijd om hun bestaan in de betaalde seks achter zich te laten.",https://images.npo.nl/header/2560x1440/Jojanneke_uit_de_prostitutie_cdn_header-1638443518.jpg,https://www.npostart.nl/jojanneke-uit-de-prostitutie/VPWON_1322934,6
118,118,De Februaristaking ,"Het is vandaag 75 jaar geleden dat de Februaristaking begon. De NTR zendt een herhaling uit van Helder (Teleac), die helemaal in het teken staat van die roemruchte staking.",https://images.npo.nl/header/2560x1440/717403.jpg,https://www.npostart.nl/de-februaristaking/POMS_S_NTR_3206241,13
119,119,Nu te Zien! ,Museumdirecteuren reizen het hele land door om je niet te missen tentoonstellingen te laten zien.,https://images.npo.nl/header/2560x1440/Nu_te_Zien_-suzanne-fundatie-03_cdn_header-1644322590.jpg,https://www.npostart.nl/nu-te-zien/AT_2070267,1
120,120,Afscheid van de Admiraal ,"We volgen de hoogste baas van de krijgsmacht, Rob Bauer, in zijn laatste jaar voordat zijn opvolger aantreedt.",https://images.npo.nl/header/2560x1440/1558350.jpg,https://www.npostart.nl/afscheid-van-de-admiraal/POMS_S_MAX_16485541,1
121,121,Unforgotten ,Londense detectives Cassie en Sunny onderzoeken misdaden uit het verleden. Ze ontrafelen geheimen die jarenlang verborgen waren.,https://images.npo.nl/header/2560x1440/02_014_60MB_cdn_header-1590067316.JPG,https://www.npostart.nl/unforgotten/POW_03329701,4
122,122,Hoezo armoede? ,"De themaweek Hoezo Armoede? sluit aan op de wereldwijde themaweek Why Poverty?, waaraan omroepen uit 68 landen zich verbinden. Acht documentaires, gemaakt door internationale filmmakers, worden dan in al die landen uitgezonden.",https://images.npo.nl/header/2560x1440/1008004.jpg,https://www.npostart.nl/hoezo-armoede/POMS_S_HUMAN_126890,2
123,123,Koefnoen ,"Owen Schumacher en Paul Groot maken een satirische selectie van het nieuws van de week, voor iedereen die daar zelf de onderbuik van vol heeft. Persiflages, imitaties en eigen types. U bent weer helemaal bij.",https://images.npo.nl/header/2560x1440/avrotroskoefnoenzomer2015-dsc08577-creditsavrotros_cdn_header-1624201483.jpeg,https://www.npostart.nl/koefnoen/AT_2032987,2
124,124,Renkema TV (TV Lab) ,"Pieter Jouke, Arjen Lubach en Edo Schoonbeek (bekend van burorenkema.nl) laten de actualiteit uit hun handen vallen, rapen de scherven op en knutselen er iets nieuws van. Hierdoor krijgt u eindelijk antwoord op vragen als: hoe snel kan Mark Rutte van kleding wisselen met behoud van stropdas? Hoe komt het dat Prinses Máxima zo lijkt op Janet Bosma uit Zwaagwesteinde? Welke bekende Nederlandse tv-presentator is als kind in een ketel met zure bommen gevallen? Kortom een afwisselend programma voor het halve gezin. Een aanrader voor mensen die van aanraders houden.",https://images.npo.nl/header/2560x1440/252635.jpg,https://www.npostart.nl/renkema-tv-tv-lab/POMS_S_AVRO_120097,11
